"artifact"	"consumer"	"check"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-14.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-15.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-16.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-17.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-18.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-19.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-20.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-14-ohoiko-corpus-intake-batch-21.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-15-curriculum-review-queue-batch-01.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-15-curriculum-review-queue-batch-02.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-18-teacher-lesson-bulk-approve-new-heads.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-19-ohoiko-ulp-curated-bulk-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-19-textbook-jsonl-curated-bulk-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-23-alona-full-document-intake.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-23-teacher-lesson-full-document-intake-batch-01.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-23-teacher-lesson-full-document-intake-batch-02.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-07-23-teacher-lesson-full-document-intake-batch-03.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-08-12-ohoiko-ulp-paired-split-legs-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-08-14-ohoiko-ulp-ocr-space-collapse-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-08-19-curriculum-review-queue-batch-03.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-08-23-atlas-6370-paired-split-multiword-leg-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-09-02-teacher-lesson-delta-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory-review-decisions/2026-09-13-ohoiko-fmu-booster-approve.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-01/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-02/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-03/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-04/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-05/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-06/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-07/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-08/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-09/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-10/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/grade-11/README.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/ohoiko-corpus-intake.summary.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/ohoiko-fmu-booster-vocabulary.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"base:phase-directory-prefix"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"base:phase-directory-prefix"	"scripts/atlas/fill_local.py"	"tests.test_launch_reenrich_target_detection::test_full_catalog_does_not_carry_slugs_file"
"base:phase-directory-prefix"	"scripts/audit/apply_source_inventory_promotion.py"	"tests.test_apply_source_inventory_promotion::test_apply_existing_provenance_overlay_updates_existing_entries"
"base:phase-directory-prefix"	"scripts/audit/atlas_intake_census.py"	"tests.test_ohoiko_atlas_intake::test_build_intake_classifies_book_and_running_text_candidates"
"base:phase-directory-prefix"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"base:phase-directory-prefix"	"scripts/audit/grow_lexicon_from_sources.py"	"tests.test_grow_lexicon_from_sources::test_generate_candidates_from_source_inventory_retains_provenance"
"base:phase-directory-prefix"	"scripts/audit/scrub_decision_ledger_keys.py"	"tests.test_scrub_decision_ledger_keys::test_scrubbed_key_formula"
"base:phase-directory-prefix"	"scripts/audit/source_inventory_review_decisions.py"	"tests.test_source_inventory_review_decisions::test_committed_decision_validation_reuses_shared_source_index"
"base:phase-directory-prefix"	"scripts/backup-data.sh"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"scripts/delegate.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"scripts/lexicon/README.md"	"doc-only: human workflow guidance; moved K links updated"
"base:phase-directory-prefix"	"scripts/lexicon/admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"base:phase-directory-prefix"	"scripts/lexicon/admit_stem_slice_2a.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"base:phase-directory-prefix"	"scripts/lexicon/admit_textbook_book_glossary.py"	"tests.test_admit_textbook_book_glossary::test_admit_candidates_requires_both_gates"
"base:phase-directory-prefix"	"scripts/lexicon/anchor_curation_evidence.py"	"tests.test_anchor_curation_worksheet::test_anchor_curation_worksheet_has_exactly_158_unique_evidenced_records"
"base:phase-directory-prefix"	"scripts/lexicon/apply_anchor_worksheet.py"	"tests.test_apply_anchor_worksheet::test_agy_dry_run_does_not_apply_legacy_cached_fill"
"base:phase-directory-prefix"	"scripts/lexicon/atlas_intake_core.py"	"tests.test_ohoiko_atlas_intake::test_build_intake_classifies_book_and_running_text_candidates"
"base:phase-directory-prefix"	"scripts/lexicon/build_fmu_booster_inventory.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"base:phase-directory-prefix"	"scripts/lexicon/build_kaikki_lookup.py"	"tests.test_build_kaikki_lookup::test_build_lookup_aggregates_ipa_etymology_and_pos"
"base:phase-directory-prefix"	"scripts/lexicon/build_slovnyk_mirror.py"	"tests.test_build_slovnyk_mirror::test_is_fully_cached_accepts_current_schema_version"
"base:phase-directory-prefix"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"base:phase-directory-prefix"	"scripts/lexicon/curated_ohoiko_ulp_repromote.py"	"tests.test_curated_ohoiko_ulp_repromote::test_collect_ulp_headwords_signature_has_no_sum_connection"
"base:phase-directory-prefix"	"scripts/lexicon/curated_textbook_jsonl_repromote.py"	"tests.test_curriculum_atlas_intake::test_capitalized_proper_nouns_resolve_to_canonical_lemma"
"base:phase-directory-prefix"	"scripts/lexicon/curriculum_atlas_intake.py"	"tests.test_curriculum_atlas_intake::test_capitalized_proper_nouns_resolve_to_canonical_lemma"
"base:phase-directory-prefix"	"scripts/lexicon/enrich_manifest.py"	"tests.test_enrich_manifest_cli::test_build_help_exits_zero_and_leaves_manifest_untouched"
"base:phase-directory-prefix"	"scripts/lexicon/generate_needs_review_ledger.py"	"tests.test_generate_needs_review_ledger::test_cli_refuses_without_write_or_dry_run"
"base:phase-directory-prefix"	"scripts/lexicon/generate_vesum_aliases.py"	"tests.test_generate_vesum_aliases::test_build_alias_map_gates"
"base:phase-directory-prefix"	"scripts/lexicon/heritage_calque_wave.py"	"tests.test_heritage_calque_wave::test_candidate_sentences_splits_on_terminal_punctuation"
"base:phase-directory-prefix"	"scripts/lexicon/obvious_noise_classifier.py"	"tests.test_obvious_noise_classifier::test_classify_lemma[...-punctuation_debris]"
"base:phase-directory-prefix"	"scripts/lexicon/ohoiko_atlas_intake.py"	"tests.test_ohoiko_atlas_intake::test_build_intake_classifies_book_and_running_text_candidates"
"base:phase-directory-prefix"	"scripts/lexicon/ohoiko_paired_headword_split.py"	"tests.test_ohoiko_paired_headword_split::test_analyze_paired_splits_never_promotes_a_no_gloss_leg"
"base:phase-directory-prefix"	"scripts/lexicon/park_thin_entries.py"	"tests.test_park_thin_entries::test_artifact_is_written_before_manifest_shrinks_on_write_failure"
"base:phase-directory-prefix"	"scripts/lexicon/promote_atlas_6370_named_multiword_residual.py"	"tests.test_promote_atlas_6370_named_multiword_residual::test_all_nine_candidates_have_standard_classification_and_not_standard_modern"
"base:phase-directory-prefix"	"scripts/lexicon/promote_grow_candidates.py"	"tests.test_promote_grow_candidates::test_allow_preexisting_conformance_checks_only_promoted_entries"
"base:phase-directory-prefix"	"scripts/lexicon/promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"base:phase-directory-prefix"	"scripts/lexicon/reconcile_calque_clusters.py"	"tests.test_reconcile_calque_clusters::test_candidate_alternative_validation"
"base:phase-directory-prefix"	"scripts/lexicon/runner/durable_mirror.py"	"logical-id: dynamic data join targets runtime cache, runner state, or unrelated data; no P2 tracked K resolver"
"base:phase-directory-prefix"	"scripts/lexicon/runner/fetch_ulif_20k.py"	"tests.test_lexicon_runner_fetch_ulif_20k::test_help_exits_zero_without_side_effects"
"base:phase-directory-prefix"	"scripts/lexicon/runner/health_20k_runner.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/launch_enrich.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/launch_reduce.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/launch_reenrich_class_b.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/launch_reenrich_class_b_remote.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/mirror_20k_runner.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"base:phase-directory-prefix"	"scripts/lexicon/runner/reduce_ulif_20k.py"	"tests.test_lexicon_runner_reduce_ulif_20k::test_help_exits_zero_without_side_effects"
"base:phase-directory-prefix"	"scripts/lexicon/tools/import_ulif_dump.py"	"tests.test_import_ulif_dump::test_import_batch_inserts_entries_and_sections"
"base:phase-directory-prefix"	"scripts/lexicon/tools/migrate_ulif_raw.py"	"tests.test_migrate_ulif_raw::test_caller_transaction_cannot_publish_entry_before_cache"
"base:phase-directory-prefix"	"scripts/lexicon/triage_needs_review.py"	"tests.test_triage_needs_review::test_batch_dict_siblings_with_fixture_db"
"base:phase-directory-prefix"	"scripts/lexicon/ulif_raw_cache.py"	"logical-id: dynamic data join targets runtime cache, runner state, or unrelated data; no P2 tracked K resolver"
"base:phase-directory-prefix"	"scripts/lexicon/ulp_taught_pair_extractor.py"	"tests.test_ulp_taught_pair_extractor::test_extract_basic_margin_pair"
"base:phase-directory-prefix"	"scripts/lexicon/verify_synonym_pairs.py"	"tests.test_synonym_verdicts_pipeline::test_approved_verdict_emits_without_manifest_relation_links"
"base:phase-directory-prefix"	"scripts/practice/CREATION_REVIEW.md"	"doc-only: human workflow guidance; moved K links updated"
"base:phase-directory-prefix"	"scripts/practice_deck/end_dictionaries.py"	"tests.test_end_dictionaries::test_classify_section_title_dominant_kinds"
"base:phase-directory-prefix"	"scripts/projects/open_model_data/v4_decolonization_reasoning.py"	"tests.projects.open_model_data.test_v4_decolonization_reasoning::test_classify_calque_type"
"base:phase-directory-prefix"	"scripts/storage/artifacts.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"scripts/storage/consumers.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"site/tests/unit/practice-activity-adapters.test.ts"	"cd site && PYTHON=/home/ops/learn-ukrainian/.venv/bin/python npm run test:unit"
"base:phase-directory-prefix"	"tests/conftest.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"tests/sparse_trees.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"tests/storage/test_consumers.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_admit_fmu_boosters.py"	"tests.test_admit_fmu_boosters::test_fmu_booster_decisions_are_valid"
"base:phase-directory-prefix"	"tests/test_anchor_curation_worksheet.py"	"tests.test_anchor_curation_worksheet::test_anchor_curation_worksheet_has_exactly_158_unique_evidenced_records"
"base:phase-directory-prefix"	"tests/test_apply_source_inventory_promotion.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_apply_source_inventory_provenance.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_atlas_job_protocol.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_backup_data_script.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_curriculum_atlas_intake.py"	"tests.test_curriculum_atlas_intake::test_capitalized_proper_nouns_resolve_to_canonical_lemma"
"base:phase-directory-prefix"	"tests/test_delegate.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"base:phase-directory-prefix"	"tests/test_launch_reenrich_target_detection.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_ohoiko_atlas_intake.py"	"tests.test_ohoiko_atlas_intake::test_build_intake_classifies_book_and_running_text_candidates"
"base:phase-directory-prefix"	"tests/test_ohoiko_paired_headword_split.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_ohoiko_source_inventory_scope.py"	"tests.test_ohoiko_source_inventory_scope::test_ohoiko_abetka_inventory_covers_all_committed_key_words"
"base:phase-directory-prefix"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"base:phase-directory-prefix"	"tests/test_promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"base:phase-directory-prefix"	"tests/test_repo_wide_marker_invariant.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_scrub_decision_ledger_keys.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_source_inventory_intake.py"	"tests.test_source_inventory_intake::test_committed_source_inventory_files_are_valid"
"base:phase-directory-prefix"	"tests/test_source_inventory_promotion_plan.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_source_inventory_review_candidates.py"	"tests.test_source_inventory_review_candidates::test_lemma_validity_screen_demotes_vesum_absent_auto_merge"
"base:phase-directory-prefix"	"tests/test_source_inventory_review_decisions.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_sparse_collection_guard.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"base:phase-directory-prefix"	"tests/test_sparse_worktree_skip.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_storage_classification_table.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"base:phase-directory-prefix"	"tests/test_textbook_source_inventory_scope.py"	"tests.test_textbook_source_inventory_scope::test_bolshakova_inventory_rows_are_backed_by_tracked_notes"
"base:root:data-join"	"tests/test_manifest_io.py"	"logical-id: generic base symbol in unchanged code does not resolve a P2 path"
"data/lexicon/agy_en_slice51_worksheet.yaml"	"scripts/lexicon/apply_anchor_worksheet.py"	"tests.test_apply_anchor_worksheet::test_agy_dry_run_does_not_apply_legacy_cached_fill"
"data/lexicon/anchor_curation_worksheet.yaml"	"scripts/lexicon/apply_anchor_worksheet.py"	"tests.test_apply_anchor_worksheet::test_agy_dry_run_does_not_apply_legacy_cached_fill"
"data/lexicon/anchor_curation_worksheet.yaml"	"tests/test_anchor_curation_worksheet.py"	"tests.test_anchor_curation_worksheet::test_anchor_curation_worksheet_has_exactly_158_unique_evidenced_records"
"data/lexicon/antonym_pairs.yaml"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/antonym_pairs.yaml"	"tests/test_generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/calque_inflow_queue.json"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/cohort-20k-20260717.txt"	"scripts/lexicon/runner/fetch_ulif_20k.py"	"tests.test_lexicon_runner_fetch_ulif_20k::test_help_exits_zero_without_side_effects"
"data/lexicon/cohort-20k-20260717.txt"	"scripts/lexicon/runner/launch_reduce.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"data/lexicon/cohort-20k-20260717.txt"	"scripts/lexicon/runner/reduce_ulif_20k.py"	"tests.test_lexicon_runner_reduce_ulif_20k::test_help_exits_zero_without_side_effects"
"data/lexicon/esum_garbled_etymologies.json"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/grow-triage-ledgers/README.md"	"scripts/audit/source_inventory_review_decisions.py"	"tests.test_source_inventory_review_decisions::test_committed_decision_validation_reuses_shared_source_index"
"data/lexicon/grow-triage-ledgers/README.md"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/heritage_pairs.wave1-calque.residual.json"	"docs/practice/heritage-calque-wave1-residual.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.wave1-calque.residual.json"	"scripts/lexicon/heritage_calque_wave.py"	"artifact_path() P2 all-entry resolution probe: lexicon_candidates/lexicon/heritage_pairs.wave1-calque.residual.json (173/173 passed)"
"data/lexicon/heritage_pairs.wave1-calque.yaml"	"docs/practice/heritage-calque-wave1-residual.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.wave1-calque.yaml"	"scripts/lexicon/heritage_calque_wave.py"	"tests.test_heritage_calque_wave::test_candidate_sentences_splits_on_terminal_punctuation"
"data/lexicon/heritage_pairs.wave1-calque.yaml"	"scripts/projects/open_model_data/v4_decolonization_reasoning.py"	"tests.projects.open_model_data.test_v4_decolonization_reasoning::test_classify_calque_type"
"data/lexicon/heritage_pairs.yaml"	"docs/decisions/2026-09-11-atlas-enrich-first-and-deterministic-decolonization.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.yaml"	"docs/poc/word-atlas/PRACTICE-HUB-SPEC.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.yaml"	"docs/practice/curated-membership-and-sources.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.yaml"	"docs/practice/heritage-pairs-growth.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/heritage_pairs.yaml"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/heritage_pairs.yaml"	"scripts/lexicon/enrich_manifest.py"	"tests.test_enrich_manifest_cli::test_build_help_exits_zero_and_leaves_manifest_untouched"
"data/lexicon/heritage_pairs.yaml"	"scripts/lexicon/heritage_calque_wave.py"	"tests.test_heritage_calque_wave::test_candidate_sentences_splits_on_terminal_punctuation"
"data/lexicon/heritage_pairs.yaml"	"scripts/lexicon/reconcile_calque_clusters.py"	"tests.test_reconcile_calque_clusters::test_candidate_alternative_validation"
"data/lexicon/heritage_pairs.yaml"	"scripts/projects/open_model_data/v4_decolonization_reasoning.py"	"tests.projects.open_model_data.test_v4_decolonization_reasoning::test_classify_calque_type"
"data/lexicon/heritage_pairs.yaml"	"site/tests/unit/practice-activity-adapters.test.ts"	"cd site && PYTHON=/home/ops/learn-ukrainian/.venv/bin/python npm run test:unit"
"data/lexicon/homonym_pairs.yaml"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/homonym_pairs.yaml"	"tests/test_generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/intake/private_teacher_lesson_intake_decisions.yaml"	"scripts/lexicon/promote_teacher_lesson_intake.py"	"tests.test_promote_teacher_lesson_intake::test_build_teacher_lesson_membership_unions_existing_atlas_routes"
"data/lexicon/kaikki_uk_lookup.json"	"docs/dispatch-briefs/2026-06-12-kaikki-ipa-etymology-wiring.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/kaikki_uk_lookup.json"	"scripts/atlas/fill_local.py"	"artifact_path() P2 all-entry resolution probe: lexicon_kaikki/lexicon/kaikki_uk_lookup.json (173/173 passed)"
"data/lexicon/kaikki_uk_lookup.json"	"scripts/lexicon/build_kaikki_lookup.py"	"artifact_path() P2 all-entry resolution probe: lexicon_kaikki/lexicon/kaikki_uk_lookup.json (173/173 passed)"
"data/lexicon/kaikki_uk_lookup.json"	"scripts/lexicon/runner/launch_enrich.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"data/lexicon/kaikki_uk_lookup.json"	"scripts/lexicon/runner/launch_reenrich_class_b.sh"	"bash -n scripts/lexicon/runner/launch_enrich.sh scripts/lexicon/runner/launch_reduce.sh scripts/lexicon/runner/launch_reenrich_class_b.sh scripts/lexicon/runner/launch_reenrich_class_b_remote.sh scripts/lexicon/runner/mirror_20k_runner.sh"
"data/lexicon/kaikki_uk_lookup.json"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/parked/parked-thin-entries-2026-07-10.json"	"scripts/lexicon/park_thin_entries.py"	"artifact_path() P2 all-entry resolution probe: lexicon_parked/lexicon/parked/parked-thin-entries-2026-07-10.json (173/173 passed)"
